"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"Core_CAF_interaction","STUM",3,-3.09010779425711,0.00200083864696887,-0.75325096422992,-0.562528724951713,0,1,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","RGS16",3,3.08503989869429,0.00203524848746322,0.305592308355748,0.499894332670832,1,0,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","SLC6A9",3,-3.08263552287468,0.0020517628225751,-0.458366047227283,-0.816409379482336,0,1,0,0,0.666666666666667,0.314697541534483
"Core_CAF_interaction","AMPD1",3,-3.08000699722171,0.00206995731835599,-1.17464566684306,-1.30609448328596,0,1,0,0,1,0.314697541534483
"Core_CAF_interaction","SPRYD7",3,3.0792888793577,0.00207495376420429,0.429384795749429,0.525623117886038,1,0,0,0,1,0.314697541534483
"Core_CAF_interaction","DUSP6",3,3.07688604975544,0.00209175246901997,1.29832698523481,0.809099979480588,2,0,0,0,1,0.314697541534483
"Core_CAF_interaction","BTK",3,-3.0755213316519,0.00210134896374989,-0.995536418736277,-0.899861795311533,0,1,0,0,1,0.314697541534483
"Core_CAF_interaction","ZFHX3",3,3.07431770228744,0.00210984619930227,0.458761268154202,0.546177608122526,1,0,0,0,1,0.314697541534483
"Core_CAF_interaction","MGAT5",3,3.06227301600705,0.00219663001709905,0.767606670585641,0.687258263638212,1,0,0,0,1,0.323741423948645
"Core_CAF_interaction","GZMH",3,-3.05384950731519,0.00225925383782655,-1.4888142655311,-1.26079627262949,0,1,0,0,1,0.327373043412797
"Core_CAF_interaction","ZAP70",3,-3.0518762375354,0.00227415845989504,-1.19836437088453,-1.09153746733947,0,1,0,0,1,0.327373043412797
"Core_CAF_interaction","CCR2",3,-3.03890742194928,0.00237437807088119,-1.03207531884061,-1.186103227982,0,1,0,0,1,0.335419284824782
"Core_CAF_interaction","CD79B",3,-3.03765841733879,0.00238424047371412,-0.634656507445476,-0.268888642633247,0,1,0,0,1,0.335419284824782
"Core_CAF_interaction","TMCO1",3,3.03370231709529,0.00241572670633911,0.343853264981397,0.560875844902163,1,0,0,0,0.666666666666667,0.336030299151441
"Core_CAF_interaction","C1QA",3,-3.02503333601842,0.00248605724277602,-1.64053241756667,-1.04237988436054,0,2,0,0,1,0.341970985172968
"Core_CAF_interaction","GDF10",3,-3.00565080456841,0.00265013146697216,-0.415749821679515,-0.154062498990628,0,1,0,0,0.666666666666667,0.351128781925631
"Core_CAF_interaction","IKZF1",3,-2.99872155109354,0.00271114960214372,-0.651227316238784,-0.63597415468058,0,1,0,0,1,0.351128781925631
"Core_CAF_interaction","CD22",3,-2.99782561780749,0.00271913210995079,-1.06128724638864,-1.01435527369781,0,1,0,0,1,0.351128781925631
"Core_CAF_interaction","ACBD3",3,2.99756493655655,0.00272145873463239,0.509251659246054,0.484797512590412,1,0,0,0,1,0.351128781925631
"Core_CAF_interaction","DOCK10",3,-2.99741069273988,0.00272283624340608,-0.395452758366417,-0.46197614179168,0,1,0,0,0.666666666666667,0.351128781925631
"Core_CAF_interaction","SPATA2L",3,2.99529385044165,0.00274180564890663,0.327125922301786,0.509266266302785,1,0,0,0,0.666666666666667,0.351128781925631
"Core_CAF_interaction","CLEC2D",3,-2.99425372296245,0.00275117058536238,-0.512416320293714,-0.478698328304662,0,1,0,0,1,0.351128781925631
"Core_CAF_interaction","PDGFB",3,2.9864681981119,0.00282220190271076,0.523374315471464,0.703715074921243,1,0,0,0,1,0.353347990986735
"Core_CAF_interaction","SPRY4",3,2.98350919815195,0.00284963470354083,1.12361326365391,0.878322227744891,2,0,0,0,0.666666666666667,0.353347990986735
"Core_CAF_interaction","CSF1R",3,-2.98302100060891,0.00285418409520788,-0.994800143068166,-0.757175899563599,0,1,0,0,1,0.353347990986735
"Core_CAF_interaction","LAX1",3,-2.97282649609271,0.00295071197474744,-1.43790338151242,-1.22183491850914,0,1,0,0,1,0.36030307124786
"Core_CAF_interaction","HSD17B6",3,-2.97097376921739,0.00296857134630709,-0.977678638091931,-0.991957980441328,0,1,0,0,1,0.36030307124786
"Core_CAF_interaction","EIF3H",3,2.96048113240669,0.00307158935197047,0.502485482463466,0.487822814389679,1,0,0,0,0.666666666666667,0.363464011611629
"Core_CAF_interaction","RCN3",3,2.95983529068064,0.0030780355785374,0.514680181328041,0.75276158506332,1,0,0,0,0.666666666666667,0.363464011611629
"Core_CAF_interaction","CD8A",3,-2.95796652775814,0.00309675748735651,-1.09865501407406,-1.32121838130326,0,1,0,0,1,0.363464011611629
"Core_CAF_interaction","IL11",3,2.95577706634664,0.00311882431884678,0.690308489789564,0.478851665695776,1,0,0,0,1,0.363464011611629
"Core_CAF_interaction","RORB",3,-2.95355075399265,0.00314140947031052,-0.948456954974156,-0.93258073152121,0,1,0,0,1,0.363464011611629
"Core_CAF_interaction","EIF3E",3,2.94005428280343,0.00328154751340853,0.551048988575604,0.493801321092438,1,0,0,0,0.666666666666667,0.374958360543824
"Core_CAF_interaction","IGHM",3,-2.93565141159919,0.0033284812754133,-1.74534265182003,-1.93681711171532,0,1,0,0,1,0.374958360543824
"Core_CAF_interaction","SERPINB10",3,-2.93535925840756,0.00333161709691605,-0.689446492548289,-0.804966448187189,0,1,0,0,0.666666666666667,0.374958360543824
"Core_CAF_interaction","HGH1",3,2.93131932821797,0.00337525633950291,0.537719808927219,0.458096407524201,1,0,0,0,1,0.376447508856271
"Core_CAF_interaction","FNBP1",3,-2.9171843110098,0.00353206990909226,-0.595303437307805,-0.673690687688854,0,1,0,0,1,0.390419870308591
"Core_CAF_interaction","SCN7A",3,-2.9007641726251,0.0037225391500742,-1.20059582124732,-1.48023880972354,0,1,0,0,0.666666666666667,0.407832165291315
"Core_CAF_interaction","MSX1",3,2.89434232123651,0.00379953685997171,0.291288257896506,0.901179658609311,2,0,0,0,0.666666666666667,0.412616371284647
"Core_CAF_interaction","SLA",3,-2.89158721871559,0.00383301184122205,-1.31687815958095,-0.78455052064793,0,1,0,0,1,0.412631878032682
"Core_CAF_interaction","CCL5",3,-2.88687557974552,0.0038908805907914,-1.13575645433208,-1.17432225705001,0,1,0,0,1,0.412631878032682
"Core_CAF_interaction","TMEM230",3,2.88541166228965,0.00390902147363113,0.533700998065944,0.446932566377599,1,0,0,0,1,0.412631878032682
"Core_CAF_interaction","RHOH",3,-2.88348596351484,0.0039330017453842,-0.922258897521398,-0.866891948934586,0,1,0,0,1,0.412631878032682
"Core_CAF_interaction","EXOSC4",3,2.87615360843937,0.00402553758470085,0.587768289734608,0.486821125620815,1,0,0,0,1,0.418791220996609
"Core_CAF_interaction","ARHGAP25",3,-2.87338852831374,0.00406094359208361,-0.312009282714978,-0.328426372408831,0,1,0,0,0.666666666666667,0.418954013916626
"Core_CAF_interaction","MAFB",3,-2.86726635223742,0.00414034396185514,-0.853544836321893,-1.10946655957269,0,1,0,0,1,0.423615357419559
"Core_CAF_interaction","IGKC",3,-2.86102669552804,0.00422271493629377,-1.79429217680129,-1.61172965543767,0,1,0,0,1,0.428501728781286
"Core_CAF_interaction","KRT4",3,-2.84510397984555,0.00443969276759069,-0.802638437404091,0.0356724652901059,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","EIF3J",3,2.84366829963003,0.0044597449307064,0.229332010817388,0.214647657890825,1,0,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","SH2D1A",3,-2.83400795209492,0.00459681881013162,-0.903437433071779,-1.07085805000396,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","HSF1",3,2.83389098684467,0.00459850159610591,0.615444311908733,0.436225106638198,2,0,0,0,1,0.42884824138164
"Core_CAF_interaction","FLNA",3,-2.83206633647258,0.00462482528478469,0.0618274310964345,-0.867422344470899,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","STAP1",3,-2.83071941861732,0.0046443443278274,-0.271226919278459,-0.279676352672261,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","PLA2G2D",3,-2.8302644777569,0.00465095399834691,-0.970019648997212,-0.497297273830744,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","FOLR2",3,-2.82620770527936,0.00471027104516881,-1.39749756680535,-0.933419361480718,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","CD79A",3,-2.82573991533811,0.00471715479869913,-1.5161980405671,-1.54659105042094,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","ACR",3,-2.82424710894294,0.00473918310415034,-0.78701414485885,-0.764365904716481,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","HLA-DOA",3,-2.8221316722568,0.00477055860374374,-0.614832456904991,-0.561384406143831,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","MYH3",3,-2.81943371111605,0.0048108466535501,-0.308813280690195,-0.0951351345025584,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","HYAL4",3,-2.81568701412109,0.00486730592036325,-0.380081785203476,-0.156081818813133,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","GLRX3",3,2.81538128411668,0.00487193933813696,0.436147033199556,0.408933011959196,1,0,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","ST8SIA5",3,-2.81414073500526,0.00489078115523003,-0.677884531826695,-0.96103343014665,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","SPI1",3,-2.81290919325178,0.0049095513428086,-0.857848981869513,-0.653653808761679,0,2,0,0,1,0.42884824138164
"Core_CAF_interaction","F2RL1",3,2.81148490827601,0.00493134040916098,0.39575444665181,0.21645530688264,1,0,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","PHLDA1",3,2.81095188534504,0.00493951719167445,1.33502063939399,0.709983955555735,1,0,0,0,1,0.42884824138164
"Core_CAF_interaction","RNASE6",3,-2.8091925407202,0.00496659334155025,-0.957829251911581,-0.7409692056023,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","TGM1",3,-2.80805643079178,0.00498414921615828,-0.874574295267201,-0.909965022543726,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","FTH1",3,2.80772305356733,0.00498931140628243,0.708114185983187,0.588068336483229,2,0,0,0,1,0.42884824138164
"Core_CAF_interaction","TPSD1",3,-2.80172067895972,0.00508308628657869,-1.74076624453903,-1.23526551705749,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","GLCE",3,2.80068269457854,0.00509946331302522,0.665631425589683,0.517626034309658,1,0,0,0,1,0.42884824138164
"Core_CAF_interaction","CD180",3,-2.79924200676812,0.00512227312015936,-0.757451480041822,-0.830691280709555,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","GIMAP5",3,-2.79922550367899,0.00512253494001706,-0.428249302360659,-0.140486585906616,0,1,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","GPR18",3,-2.79704584951436,0.00515722141600821,-0.794797092376939,-0.668405985501882,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","CD53",3,-2.79649163519657,0.005166074824301,-1.21791735548464,-0.79781090307907,0,1,0,0,1,0.42884824138164
"Core_CAF_interaction","LOXL2",3,2.79462088091547,0.00519606108297625,0.690538533469476,0.712190003255192,1,0,0,0,0.666666666666667,0.42884824138164
"Core_CAF_interaction","DSG2",3,2.79109142847989,0.00525306314522286,0.569137205671877,0.577872073419396,1,0,0,0,1,0.430406517123915
"Core_CAF_interaction","P2RY13",3,-2.78916127896873,0.00528447420055211,-0.665353278118116,-0.504700989613591,0,1,0,0,1,0.430406517123915
"Core_CAF_interaction","ANKRD36BP2",3,-2.78330566406707,0.00538080866324582,-0.818284637543003,-0.567894472040341,0,1,0,0,1,0.4341869443014
"Core_CAF_interaction","ZNF239",3,2.78208389561618,0.00540110760158161,2.11091722388651,1.79704006755082,2,0,0,0,1,0.4341869443014
"Core_CAF_interaction","FCGR2C",3,-2.77919803888586,0.0054493291500167,-0.509902187083784,-0.702263353671041,0,1,0,0,0.666666666666667,0.4341869443014
"Core_CAF_interaction","TCL1A",3,-2.7778981568806,0.00547117635791747,-1.13630685769849,-0.972512476411004,0,1,0,0,1,0.4341869443014
"Core_CAF_interaction","CNR1",3,-2.77473491788922,0.00552467180050789,-0.83546557232695,-0.735081968535488,0,1,0,0,0.666666666666667,0.435639725415845
"Core_CAF_interaction","C1QB",3,-2.76864972034704,0.00562891162719346,-1.29510950406207,-0.950889987697806,0,1,0,0,1,0.441050164206677
"Core_CAF_interaction","DGAT1",3,2.75902187227509,0.00579746545516893,0.215304687494395,0.293025652920007,1,0,0,0,0.666666666666667,0.44891259219148
"Core_CAF_interaction","C8orf33",3,2.75564244881264,0.00585769914745383,0.59273298372109,0.479805444347012,1,0,0,0,0.666666666666667,0.44891259219148
"Core_CAF_interaction","C3AR1",3,-2.75376597812475,0.00589138776290824,-0.966825802910981,-0.703054196215908,0,1,0,0,1,0.44891259219148
"Core_CAF_interaction","BST2",3,-2.75231782373191,0.00591750601960972,-1.262713867442,-1.04873224711614,0,1,0,0,1,0.44891259219148
"Core_CAF_interaction","CYHR1",3,2.75083536824626,0.00594435096289382,0.306005054763331,0.31418516231538,1,0,0,0,1,0.44891259219148
"Core_CAF_interaction","TNFRSF13B",3,-2.7483380857674,0.00598982107250903,-1.26602974795863,-1.38298808477214,0,1,0,0,1,0.44891259219148
"Core_CAF_interaction","GPR183",3,-2.74673107632106,0.00601924671415294,-1.62208754621159,-1.3098458388184,0,2,0,0,1,0.44891259219148
"Core_CAF_interaction","KLF8",3,-2.74661268539679,0.00602141968982796,-0.657336036715973,-0.708272507945761,0,1,0,0,0.666666666666667,0.44891259219148
"Core_CAF_interaction","CCR5",3,-2.74475514740612,0.00605560604975583,-1.13087687463934,-0.900292557389292,0,1,0,0,1,0.44891259219148
"Core_CAF_interaction","CD3E",3,-2.74014929342381,0.00614112822475193,-0.96694271602039,-0.846760080813044,0,1,0,0,1,0.452542663228744
"Core_CAF_interaction","C1R",3,-2.73574331107382,0.00622395550232662,-0.725580396215523,-0.707500015277112,0,1,0,0,1,0.454585146716039
"Core_CAF_interaction","MB",3,-2.73312713626032,0.0062736110953609,-1.02526546989141,-0.999612102199555,0,1,0,0,1,0.454585146716039
"Core_CAF_interaction","RPP30",3,2.73284416665966,0.00627900323816177,0.741228091882458,0.717940451424497,0,0,0,0,1,0.454585146716039
"Core_CAF_interaction","CD1D",3,-2.72906843951431,0.00635135208998806,-0.660499606462243,-0.748310060357555,0,1,0,0,1,0.457149644616583
"Core_CAF_interaction","NAGK",3,-2.72694702487414,0.00639233008395582,-0.164610652722329,-0.00580693577263373,0,1,0,0,0.666666666666667,0.457439574794064
"Core_CAF_interaction","OMD",3,-2.72340887299934,0.00646120378263505,-1.18169768638141,-0.859255877084562,0,1,0,0,1,0.458324010368989
"Core_CAF_interaction","LY6D",3,-2.72251383978898,0.00647873197209799,-3.54536882709551,-2.40070129549374,0,1,0,0,1,0.458324010368989
"Core_CAF_interaction","ATG5",3,2.7201076152314,0.00652606736970228,0.5182535445315,0.601807242428743,1,0,0,0,1,0.458879310417617
"Core_CAF_interaction","P2RY10",3,-2.71835634075587,0.00656071388884639,-0.952773620185698,-1.02770634448636,0,1,0,0,1,0.458879310417617
"Core_CAF_interaction","ANXA1",3,-2.71528834691443,0.00662180879423199,-0.67215754897554,-0.999485273917779,0,1,0,0,0.666666666666667,0.458924789994314
"Core_CAF_interaction","EIF4E2",3,2.70886388886167,0.00675140308091036,0.208601444014205,0.170175619759407,1,0,0,0,1,0.458924789994314
"Core_CAF_interaction","KRT15",3,-2.70862479607022,0.00675626976310807,-1.76610107462824,-2.16295570632399,0,1,0,0,0.666666666666667,0.458924789994314
"Core_CAF_interaction","CD2",3,-2.70812847086463,0.00676638242292678,-1.15486404890395,-0.99904667392046,0,1,0,0,1,0.458924789994314
"Core_CAF_interaction","COLEC12",3,-2.70583912415589,0.00681320432867881,-0.640886645368786,-0.993200164178487,0,1,0,0,0.666666666666667,0.458924789994314
"Core_CAF_interaction","PRKCQ",3,-2.70539046764415,0.00682241433536455,-0.493343601286204,-0.27223905422031,0,1,0,0,1,0.458924789994314
"Core_CAF_interaction","UBTD1",3,2.70201573763019,0.0068920500106739,0.660166300312719,0.733880265763492,0,0,0,0,1,0.458924789994314
"Core_CAF_interaction","DNASE1L3",3,-2.70120946002689,0.00690878131717172,-0.929492890130809,-0.742148792715876,0,1,0,0,1,0.458924789994314
"Core_CAF_interaction","ARSF",3,-2.70063480348623,0.00692072844732259,-0.43475110009156,0.264091283309664,0,1,0,0,0.666666666666667,0.458924789994314
"Core_CAF_interaction","PAPSS2",3,2.69842722517756,0.00696679685803763,1.25903777332468,0.826132101941553,1,0,0,0,1,0.458924789994314
"Core_CAF_interaction","EVL",3,-2.69799427519524,0.00697586402875793,0.184771514870615,0.140593591125253,0,1,0,0,0.666666666666667,0.458924789994314
"Core_CAF_interaction","IL16",3,-2.69479954073581,0.00704309892643591,-0.791014611104678,-0.728753520347888,0,1,0,0,1,0.458924789994314
"Core_CAF_interaction","GZMK",3,-2.69479134190542,0.00704327222123745,-0.69717529102093,-0.385265483575706,0,1,0,0,1,0.458924789994314
"Core_CAF_interaction","NCKAP1L",3,-2.68783114302175,0.00719177541657746,-0.771893652895274,-0.795375153055543,0,1,0,0,1,0.462263778429955
"Core_CAF_interaction","ACTL7B",3,2.68515077467893,0.00724970934394666,0.467374047577219,0.62476025498525,1,0,0,0,0.666666666666667,0.462263778429955
"Core_CAF_interaction","GRIN2C",3,-2.68407486531478,0.00727308178167367,-0.863463245998578,-0.744711020086139,0,1,0,0,1,0.462263778429955
"Core_CAF_interaction","ELMO1",3,-2.68386906626423,0.00727756013810747,-1.00372769734571,-0.659562128664823,0,1,0,0,1,0.462263778429955
"Core_CAF_interaction","LTF",3,-2.68370121260006,0.00728121460370285,-0.425622772777693,0.725442273940618,0,1,0,0,0.666666666666667,0.462263778429955
"Core_CAF_interaction","NFASC",3,-2.67994047149283,0.00736352538523431,-0.749271525117792,-0.86422285648104,0,1,0,0,0.666666666666667,0.463575387484947
"Core_CAF_interaction","KLRC4",3,-2.67728623274713,0.00742211977080735,-0.604970105295909,-0.789825448018842,0,1,0,0,1,0.463575387484947
"Core_CAF_interaction","EGOT",3,-2.67687199913575,0.00743130193096587,-0.322664255855211,-0.429560980749961,0,1,0,0,0.666666666666667,0.463575387484947
"Core_CAF_interaction","CAND2",3,-2.6742968389211,0.0074886134359054,-0.274296795487816,0.0852165810478529,0,1,0,0,0.666666666666667,0.463575387484947
"Core_CAF_interaction","GRINA",3,2.67281889037375,0.00752168466416952,0.397201342305544,0.417543017758514,1,0,0,0,1,0.463575387484947
"Core_CAF_interaction","LILRA4",3,-2.6704486878968,0.00757499483824651,-0.735621576677144,-0.821205940682277,0,1,0,0,1,0.463575387484947
"Core_CAF_interaction","SLC30A5",3,2.66919985155212,0.00760321948804378,0.386649546635135,0.358860038293901,1,0,0,0,1,0.463575387484947
"Core_CAF_interaction","PCSK2",3,-2.66827423816684,0.00762419984874784,-0.959926182006038,-0.926911431873198,0,1,0,0,1,0.463575387484947
"Core_CAF_interaction","FCMR",3,-2.66423879340266,0.00771627661912212,-0.484929980825768,-0.612479151589543,0,1,0,0,0.666666666666667,0.463575387484947
"Core_CAF_interaction","PRRC1",3,2.66216602904513,0.00776395722025001,0.411111187415659,0.431415561914613,1,0,0,0,1,0.463575387484947
"Core_CAF_interaction","LAMP3",3,-2.66204379718588,0.00776677719263886,-1.06042305939396,-0.955725716069629,0,1,0,0,0.666666666666667,0.463575387484947
"Core_CAF_interaction","BFSP2",3,-2.65977704122177,0.00781923938775902,-0.696532446596597,-0.88881009885325,0,1,0,0,1,0.463575387484947
"Core_CAF_interaction","HLA-DPB1",3,-2.65977260332855,0.0078193424097673,-1.05074556138193,-0.807909438745382,0,1,0,0,1,0.463575387484947
"Core_CAF_interaction","ENC1",3,2.65948114027836,0.00782611114574749,1.71444105725999,0.980291033749653,1,0,0,0,1,0.463575387484947
"Core_CAF_interaction","TNPO1",3,2.65753758838147,0.00787138121245416,0.462585787944266,0.365102723781649,1,0,0,0,1,0.463959399872444
"Core_CAF_interaction","NPY1R",3,-2.65327844492398,0.00797140826815417,-1.62332432188684,-1.07017131097718,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","STAMBPL1",3,2.65254052679278,0.00798885369075975,0.690015257820333,0.611177656346722,1,0,0,0,1,0.463959399872444
"Core_CAF_interaction","TMEM43",3,-2.65228511731133,0.00799489988994823,-0.5375499892236,-0.609977645548087,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","DEFB1",3,-2.65074221073606,0.00803151167532255,-1.90023917684079,-1.24713072693761,0,0,0,0,1,0.463959399872444
"Core_CAF_interaction","SHARPIN",3,2.64859013728147,0.0080828291559057,0.443349806772897,0.385061091192996,1,0,0,0,1,0.463959399872444
"Core_CAF_interaction","CYP1B1",3,-2.64774910083562,0.00810296381482115,-1.092201629003,-1.16346756433388,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","CYP4B1",3,-2.64287843359942,0.00822045441460752,-0.90670090561619,-0.859560908046817,0,1,0,0,0.666666666666667,0.463959399872444
"Core_CAF_interaction","UAP1",3,2.6398674276991,0.00829384641284447,0.479942630169195,0.411072297187611,1,0,0,0,1,0.463959399872444
"Core_CAF_interaction","HERC5",3,-2.63977786201266,0.00829603848905043,-0.937246563826405,-0.984881016698198,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","PYHIN1",3,-2.63956788285109,0.00830117965821109,-0.685351562027862,-0.921712539703091,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","DACT1",3,2.63945715619498,0.00830389185813788,0.63548813336507,0.858241492644979,1,0,0,0,1,0.463959399872444
"Core_CAF_interaction","TRBC1",3,-2.63774296431623,0.00834598148338672,-1.09346520423189,-0.931968670130308,0,1,0,0,1,0.463959399872444
"Core_CAF_interaction","RBMS3",3,-2.63728471515771,0.00835726544196729,-0.409782804530607,-0.615774013301871,0,1,0,0,0.666666666666667,0.463959399872444
"Core_CAF_interaction","KDELR1",3,2.63375488100567,0.00844464274843866,0.201462985810256,0.350292519165289,1,0,0,0,0.666666666666667,0.466717309043172
"Core_CAF_interaction","SH2B2",3,-2.63031642450904,0.00853054273611955,-0.467078936900268,-0.459483501450845,0,1,0,0,1,0.468925786922279
"Core_CAF_interaction","COX15",3,2.62791854059874,0.00859090853003552,0.40559777212418,0.381560615485813,1,0,0,0,1,0.468925786922279
"Core_CAF_interaction","FANCF",3,2.62615257965874,0.00863560979321366,0.950309915375412,0.460255843701719,1,0,0,0,1,0.468925786922279
"Core_CAF_interaction","ANKS1B",3,-2.62613274508273,0.00863611303863324,-0.556903875645787,-0.346786264543077,0,1,0,0,1,0.468925786922279
"Core_CAF_interaction","HNRNPF",3,2.62420744105988,0.00868508704704091,0.524344088363578,0.379179361297715,1,0,0,0,1,0.469525666560553
"Core_CAF_interaction","LTA",3,-2.62089649445353,0.00876988838594214,-0.290348384842457,-0.4299989377282,0,1,0,0,0.666666666666667,0.470049726117911
"Core_CAF_interaction","CANT1",3,2.62086425153321,0.00877071782982531,0.647801844680117,0.552909056520334,1,0,0,0,1,0.470049726117911
"Core_CAF_interaction","C3orf14",3,-2.61116849375249,0.00902334238928877,-1.43295703651933,-1.09991180261071,0,1,0,0,1,0.481504218876702
"Core_CAF_interaction","SIT1",3,-2.60952516106357,0.00906679781029206,-0.780703367393072,-0.949905295086832,0,1,0,0,1,0.481746596100497
"Core_CAF_interaction","BBS4",3,2.60732503448844,0.00912526929791877,0.455566019633028,0.407153637164263,1,0,0,0,1,0.482781341488181
"Core_CAF_interaction","PTPMT1",3,2.60447363284286,0.00920155006969119,0.385945200283804,0.343474236598377,1,0,0,0,1,0.483664281466045
"Core_CAF_interaction","DOCK1",3,2.60378362295215,0.00922009454167904,0.865943624854774,1.11471603128891,1,0,0,0,1,0.483664281466045
"Core_CAF_interaction","PIK3CD",3,-2.59910008691309,0.00934685165020455,-0.119610739826073,-0.305987837693276,0,1,0,0,0.666666666666667,0.486707583224424
"Core_CAF_interaction","CD52",3,-2.59873721847014,0.0093567370603726,-1.35660383885243,-0.690083640381707,0,1,0,0,1,0.486707583224424
"Core_CAF_interaction","DPP4",3,2.59686856900927,0.00940779141191977,1.19470120881261,1.22107852453816,1,0,0,0,1,0.487315722508647
"Core_CAF_interaction","CSNK2A1",3,2.59293203215572,0.00951615750102923,0.695819856863098,0.777952218742862,1,0,0,0,1,0.490875124428091
"Core_CAF_interaction","FAM30A",3,-2.58474769365804,0.00974502799416872,-0.875789841527116,-1.44249772336818,0,1,0,0,0.666666666666667,0.495286726447627
"Core_CAF_interaction","TRIM22",3,-2.58349598084236,0.00978046066601598,-0.487118875372268,-0.997030829922436,0,1,0,0,0.666666666666667,0.495286726447627
"Core_CAF_interaction","SLC15A2",3,-2.58311815153458,0.00979117854745231,-0.755044489755269,-0.729639287878696,0,1,0,0,1,0.495286726447627
"Core_CAF_interaction","PEX2",3,2.58136203360752,0.00984113183683421,0.459904625984007,0.490582481393142,1,0,0,0,1,0.495286726447627
"Core_CAF_interaction","ZNF16",3,2.58014700086827,0.00987582658610654,0.533238848268591,0.41941244519425,1,0,0,0,0.666666666666667,0.495286726447627
"Core_CAF_interaction","JCHAIN",3,-2.57945654195656,0.00989559087337388,-2.36350881612719,-2.35487702773335,0,0,0,0,1,0.495286726447627
"Core_CAF_interaction","EVI2B",3,-2.57818643688335,0.00993203950077952,-1.29878768379917,-0.728879960235358,0,1,0,0,1,0.495286726447627
"Core_CAF_interaction","SEC23IP",3,2.5764819420928,0.00998114188556311,0.721164414811776,0.346945301706048,2,0,0,0,1,0.495286726447627
"Core_CAF_interaction","PICALM",3,2.57558589988744,0.0100070413158266,0.244049929391786,0.33800256392654,1,0,0,0,0.666666666666667,0.495286726447627
"Core_CAF_interaction","VPS4A",3,2.57558586135712,0.0100070424308025,0.20411725226946,0.254295983434151,1,0,0,0,1,0.495286726447627
"Core_CAF_interaction","ITGAL",3,-2.57438802979613,0.0100417583472015,-0.866252882557814,-0.806040219084214,0,2,0,0,0.666666666666667,0.495286726447627
"Core_CAF_interaction","THEMIS2",3,-2.57021941434481,0.0101634120769588,-0.747273096192373,-0.784646147081433,0,1,0,0,1,0.496129165503022
"Core_CAF_interaction","KMO",3,-2.56749236483724,0.0102437045297462,-0.41982498116735,-0.323754681671519,0,1,0,0,1,0.496129165503022
"Core_CAF_interaction","PLEKHA1",3,2.56437651021548,0.0103361352956794,0.15348344689016,0.472454020834415,1,0,0,0,0.666666666666667,0.496129165503022
"Core_CAF_interaction","EIF3A",3,2.56208491231631,0.0104045876983588,0.497090061481435,0.330622617811054,1,0,0,0,1,0.496129165503022
"Core_CAF_interaction","EIF2B2",3,2.56173144458625,0.0104151819770905,0.469347160166803,0.546359735841394,1,0,0,0,1,0.496129165503022
"Core_CAF_interaction","MICAL2",3,2.56082295193572,0.0104424557405194,0.71573152051418,0.680174495424979,1,0,0,0,1,0.496129165503022
"Core_CAF_interaction","PTDSS1",3,2.56027339476405,0.0104589847676406,0.413609751532082,0.443674598387769,1,0,0,0,1,0.496129165503022
"Core_CAF_interaction","CXCL9",3,-2.56012325012509,0.0104635047135043,-1.81898030749636,-1.35678344660532,0,1,0,0,1,0.496129165503022
"Core_CAF_interaction","MINPP1",3,2.55948785061955,0.0104826519894367,0.637571268220824,0.473124547273406,1,0,0,0,1,0.496129165503022
"Core_CAF_interaction","GRIK5",3,-2.55671458478636,0.0105665876374186,-0.533247370964051,-0.537803838642044,0,1,0,0,1,0.496129165503022
